id,id2,unusual_flag,worst_flag,date,decade,year,month,first_flight,type,make,model,nature,departure_airport,departure_airport_formatted,departure_airport_lat,departure_airport_lng,departure,destination_airport,destination_airport_formatted,destination_airport_lat,destination_airport_lng,destination_country,accident_country,location_full,phase_old,phase,phase_code,passengers_text,crew_text,total_text,passengers_occupants,crew_occupants,total_occupants,passengers_fatalities,crew_fatalities,total_fatalities,total_survivors,ground_casualties,total_occupants_old,passengers_occupants_old,airplane_damage,date_text,registration,operator,narrative
15168,15168,0,61,9/29/2006,2000,2006,6,2006,Boeing 737-8EH,Boeing,737-8D6,Domestic Scheduled Passenger,"Manaus-Eduardo Gomes International Airport, AM (MAO/SBEG), Brazil","Eduardo Gomes International Airport (MAO) - Av. Santos Dumont, 1350 - Tarumã, Manaus - AM, 69041-000, Brazil",-3.0358474,-60.04632489999999,Brazil,"Bras??lia-Presidente Juscelino Kubitschek International Airport, DF (BSB/SBBR), Brazil","International Airport of Brasilia (BSB) - Lago Sul, Brasília - DF, 71608-900, Brazil",-15.8697369,-47.9172348,China,Brazil,"30 km (18.8 mls) from Peixoto Azevedo, MT (Brazil)",En route (ENR),En route ,ENR,Fatalities: 148 / Occupants: 148,Fatalities: 6 / Occupants: 6,Fatalities: 154 / Occupants: 154,148,6,154,148,6,154,0,0,,148,Destroyed,Friday 29 September 2006,PR-GTD,Gol Transportes A??reos,"On September 29, an Embraer Legacy 600 executive jet (N600XL) was scheduled to be delivered from the Embraer factory at S??o Jos?? dos Campos Airport (SJK) to the United States. An intermediate stop was planned at Manaus (MAO). The Legacy took off at about 14:51. The filed flight plan included a routing via the OREN departure procedure to Pocos beacon, then airway UW2 to Brasilia VOR (BRS), airway UZ6 to Manaus. The cruise altitude was filed as FL370, with a planned change to FL360 at BRS, and to FL380 at the TERES navigational fix, approximately 282 miles north of BRS.Meanwhile, at 15:35, GOL Flight 1907, a Boeing 737-800, departed Manaus (MAO) on a scheduled flight to Brasilia (BSB) and Rio de Janeiro (GIG). The flight was also routed via UZ6 to BRS. Cruising altitude was FL370, which was reached at 15:58. At that time, Legacy N600XL had just passed BRS, level at FL370. There is no record of a request from N600XL to the control agencies to conduct a change of altitude after passing BRS. There is also no record of any instruction from air traffic controllers at Brasilia Center to the aircraft, directing a change of altitude. When the airplane was about 30 miles north-northwest of BRS, at 16:02, the transponder of N600XL was no longer being received by ATC radar. Between 15:51 and 16:26, there were no attempts to establish radio communications from either the crew of N600XL or ATC. At 16:26 the CINDACTA 1 controller made a ""blind call"" to N600XL. Subsequently until 16:53, the controller made an additional 6 radio calls attempting to establish contact. The 16:53 call instructed the crew to change to frequencies 123.32 or 126.45. No replies were received. Beginning at 16:48, the crew of N600XL made a series of 12 radio calls to ATC attempting to make contact. They heard the 16:48 call, but the pilot did not understand all of the digits, and requested a repeat. No reply from ATC was received. The pilot made 7 more attempts to establish contact.Both the GOL Boeing 737 and the Legacy were now on a head on collision course on airway UZ6 at the same altitude. Because the transponder of N600XL was not functioning properly -for as of yet undetermined reasons- the TCAS equipment on both planes did not alert the crews. At FL370, over the remote Amazon jungle, both aircraft collided. The left winglet of the Legacy (which includes a metal spar) contacted the left wing leading edge of the Boeing 737. The impact resulted in damage to a major portion of the left wing structure and lower skin, ultimately rendering the 737 uncontrollable. The Boeing 737 was destroyed by in-flight break-up and impact forces.The Embraer's winglet was sheared off and damage was sustained to the vertical stabilizer tip. The crew made numerous further calls to ATC declaring an emergency and their intent to make a landing at the Cachimbo air base. At 17:02, the transponder returns from N600XL were received by ATC. At 17:13, an uninvolved flight crew assisted in relaying communications between N600XL and ATC until the airplane established communication with Cachimbo tower.A safe emergency landing was made."
9332,9330,0,60,9/19/1976,1970,1976,5,1974-11-11 (1 year 10 months),Boeing 727-2F2,Boeing,727-2F2,Domestic Scheduled Passenger,"Istanbul-Yesilk??y Airport (IST/LTBA), Turkey","Yeşilköy Mahallesi, Istanbul Ataturk Airport (IST), 34149 Bakırköy/İstanbul, Turkey",40.9829888,28.8104425,Turkey,"Antalya Airport (AYT/LTAI), Turkey","Antalya Airport (AYT), Antalya Havaalanı Dış Hatlar Terminali 1, 07230 Muratpaşa/Antalya, Turkey",36.9043327,30.8018768,Turkey,Turkey,near Isparta (Turkey),Approach (APR),Approach ,APR,Fatalities: 146 / Occupants: 146,Fatalities: 8 / Occupants: 8,Fatalities: 154 / Occupants: 154,146,8,154,146,8,154,0,0,,146,Destroyed,Sunday 19 September 1976,TC-JBH,T??rk Hava Yollari - THY,"Flight TK452 departed Istanbul-Yesilk??y Airport (IST), Turkey at 22:45 on a domestic service to Antalya Airport (AYT). It flew via the Yalova and Afyon VOR. At 23:11 the crew reported seeing Antalya city lights with the 4000 m long boulevard and requested a direct runway 36 approach. The aircraft struck a high ground in the Karatepe Mountains."
9069,9070,0,59,4/4/1975,1970,1975,5,0,Lockheed C-5A Galaxy,Lockheed,C-5A Galaxy,Military,"Saigon-Tan Son Nhat International Airport (SGN/VVTS), Vietnam","Tan Son Nhat International Airport, Tân Bình, Hồ Chí Minh, Vietnam",10.8184631,106.6588245,Vietnam,"Angeles City-Clark AB (CRK/RPMK), Philippines",null,null,null,Philippines,Vietnam,4 km (2.5 mls) NE of Saigon-Tan Son Nhat International Airport (SGN) (Vietnam),En route (ENR),En route ,ENR,Fatalities: 150 / Occupants: 311,Fatalities: 5 / Occupants: 17,Fatalities: 155 / Occupants: 328,311,17,328,150,5,155,173,0,,311,Destroyed,Friday 4 April 1975,68-0218,United States Air Force - USAF,"C-5 Galaxy 68-0218 was the initial mission of Operation Babylift to bring Vietnamese orphans to the US in the few remaining days before the Republic of Vietnam fell. The C-5 departed Saigon-Tan Son Nhut Airport at 16:03. Twelve minutes after takeoff, after climbing through FL230, there was what seemedto be an explosion as the lower rear fuselage was torn apart. The locks of the rear loading ramp had failed, causing the door to open and separate. A rapid decompression occurred. Control and trim cables to the rudder and elevators were severed, leaving only one aileron and wing spoilers operating. Two of the four hydraulic systems were out. The crew wrestled at the controls, managing to keep control of the plane with changes in power settings by using the one working aileron and wing spoilers. The crew descended to an altitude of 4,000 feet on a heading of 310 degrees in preparation for landing on Tan Son Nhut's runway 25L. About halfway through a turn to final approach, the rate of descent increased rapidly to 4,000 feet per minute. Seeing they couldn't make the runway, full power was applied to bring the nose up. At 50 feet, the throttles where retarded to idle and the C-5 touched down in a rice paddy. Skidding about 1,000 feet, the aircraft again became airborne for a half mile before hitting a dike and breaking into four parts. The cargo compartment was completely destroyed, killing 141 of the 149 orphans and attendants. Only three of 152 in the troop compartment perished. Five of the flight crew, three of the medical team, and three others lost their lives, but 175 of the 328 aboard survived."
8587,8597,0,58,12/3/1972,1970,1972,5,1962,Convair CV-990-30A-5 Coronado,Convair,CV-990-30A-5 Coronado,Int'l Non Scheduled Passenger,"Tenerife-Norte Los Rodeos Airport (TFN/GCXO), Spain","Tenerife Norte Airport, 38297 San Cristóbal de La Laguna, Santa Cruz de Tenerife, Spain",28.484511,-16.3434204,Spain,"M??nchen-Riem Airport (MUC/EDDM), Germany",null,null,null,Germany,Spain,Tenerife-Norte Los Rodeos Airport (TFN) (Spain),Initial climb (ICL),Initial climb ,ICL,Fatalities: 148 / Occupants: 148,Fatalities: 7 / Occupants: 7,Fatalities: 155 / Occupants: 155,148,7,155,148,7,155,0,0,,148,Destroyed,Sunday 3 December 1972,EC-BZR,Spantax,Reached a height of approx. 90m and crashed 15m to the left and 325m past the runway.CAUSE: Loss of control in weather conditions of almost zero visibility.
7588,7589,0,57,3/16/1969,1960,1969,5,1969,McDonnell Douglas DC-9-32,McDonnell Douglas,C-17A Globemaster III,International Scheduled Passenger,"Maracaibo-Grano de Oro Airport (ORO/SVMO), Venezuela",null,null,null,Venezuela,"Miami International Airport, FL (MIA/KMIA), United States of America","Miami International Airport (MIA), 2100 NW 42nd Ave, Miami, FL 33126, USA",25.795865,-80.2870457,United States of America,Venezuela,Maracaibo (Venezuela),Initial climb (ICL),Initial climb ,ICL,Fatalities: 74 / Occupants: 74,Fatalities: 10 / Occupants: 10,Fatalities: 84 / Occupants: 84,74,10,84,74,10,84,0,71,,74,Destroyed,Sunday 16 March 1969,YV-C-AVD,0,"VIASA flight 742 was a scheduled service from Caracas (CCS) to Miami (MIA) via Maracaibo (MAR). Prior to departure from Maracaibo, the crew performed the calculations necessary for the takeoff configuration. Faulty temperature sensors along the runway caused the crew to end up with wrong performance data for the planned takeoff. The takeoff roll was longer than planned and the airplane barely climbed, striking powerlines at an approximate height of 150 ft (50m) above the ground, then plunged into the La Trinidad section of the city. All 84 occupants and 71 people on the ground were killed.This accident caused the closure of the old Grano de Oro Airport and the accelerated construction and opening of the new La Chinita Airport."
7370,7372,0,56,5/12/1968,1960,1968,5,1961,Lockheed C-130B Hercules,Lockheed,C-130B Hercules,Military,"Kham Duc Airstrip, Vietnam",null,null,null, Vietnam,?,null,null,null,,Vietnam,Kham Duc (Vietnam),Initial climb (ICL),Initial climb ,ICL,Fatalities: 149 / Occupants: 149,Fatalities: 6 / Occupants: 6,Fatalities: 155 / Occupants: 155,149,6,155,149,6,155,0,0,,149,Destroyed,Sunday 12 May 1968,60-0297,United States Air Force - USAF,"On 12 May 1968, shortly after 12:00 hours, the U.S. forces decided to immediately extract all personnel from the beleaguered Kham Duc camp, because the North Vietnamese Army had been attacking the camp for over a day. Hercules 60-0297 was called in to assist in getting as many of the civilians out of Kham Duc as possible. The Hercules took on as many passengers as it could at took off immediately, while under an intense enemy mortar and small arms attack. Apparently the Hercules was hit because eyewitnesses reported seeing the aircraft shake violently out of control, then turn and crash in an eruption of smoke and fire in a nearby ravine, approximately 1 mile from the end of the airstrip."
9998,9998,0,55,11/26/1979,1970,1979,5,1970,Boeing 707-340C,Boeing,707-338C,International Scheduled Passenger,"Jeddah-King Abdulaziz International Airport (JED/OEJN), Saudi Arabia","King Abdulaziz International Airport, Jeddah 23631, Saudi Arabia",21.6658971,39.1717627,Saudi Arabia,"Karachi International Airport (KHI/OPKC), Pakistan","Jinnah International Airport, Airport Road، Karachi, Pakistan",24.9008297,67.16808259999999,Pakistan,Saudi Arabia,48 km (30 mls) N of Taif (Saudi Arabia),En route (ENR),En route ,ENR,Fatalities: 145 / Occupants: 145,Fatalities: 11 / Occupants: 11,Fatalities: 156 / Occupants: 156,145,11,156,145,11,156,0,0,,145,Destroyed,Monday 26 November 1979,AP-AWZ,Pakistan International Airlines - PIA,"Flight PK740 departed Jeddah at 01:29 for a flight to Karachi. The aircraft was climbing to FL370 when, at 01:47, a stewardess reported a fire near the aft cabin passenger door. The crew started a descent from FL300 and were cleared to descend to 4000 feet. Following a mayday call at 02:03 nothing more was heard from the flight. The aircraft crashed in a level rocky area at an elevation of 3000 feet and burst into flames."
8513,8517,0,54,8/14/1972,1970,1972,5,1970,Ilyushin 62,Ilyushin,22M15,Int'l Non Scheduled Passenger,"Berlin-Sch??nefeld Airport (SXF/EDDB), Germany","Berlin Schönefeld Airport (SXF), Flughafen Schönefeld, 12521 Berlin, Germany",52.38544109999999,13.5216148,Germany,"Bourgas Airport (BOJ/LBBG), Bulgaria","Airport Burgas, Burgas, Bulgaria",42.5652706,27.5160873,Czech Republic,Germany,K??nigs Wusterhausen (Germany),En route (ENR),En route ,ENR,Fatalities: 148 / Occupants: 148,Fatalities: 8 / Occupants: 8,Fatalities: 156 / Occupants: 156,148,8,156,148,8,156,0,0,,148,Destroyed,Monday 14 August 1972,DM-SEA,Interflug,"The Interflug flight departed Berlin-Sch??nefeld at 16:30. Thirteen minutes later as the airplane was climbing through 8900 m, the crew reported elevator problems. The pilot requested an immediate return to the airport. At 16:51 the crew decided to start the fuel dumping procedure in order to decrease the landing weight. Three minutes later an emergency descent was initiated. The situation of the plane worsened as the crew had detected a fire in the rear. At 16:59:25 they issued a Mayday, stating that they had problems controlling their altitude. They also reported a fire on board. The airplane entered an uncontrolled descent during which the tail section failed. The Ilyushin broke up and crashed."
12472,12473,0,53,12/22/1992,1990,1992,6,1975-02-07 (17 years 11 months),Boeing 727-2L5,Boeing,727-2L5,Domestic Scheduled Passenger,"Benghazi-Benina International Airport (BEN/HLLB), Libya","Benina International Airport (BEN), P.O Box 1, Benghazi, Libya",32.0864576,20.2659758,Libya,"Tripoli International Airport (TIP/HLLT), Libya","Tripoli International Airport, طريق المطار، Libya",32.669444,13.156667,Libya,Libya,9 km (5.6 mls) E of Tripoli International Airport (TIP) (Libya),Approach (APR),Approach ,APR,Fatalities: 147 / Occupants: 147,Fatalities: 10 / Occupants: 10,Fatalities: 157 / Occupants: 157,147,10,157,147,10,157,0,0,,147,Destroyed,Tuesday 22 December 1992,5A-DIA,Libyan Arab Airlines,Collided with a MiG-23UB at 3500 feet and crashed.
15855,15854,0,52,5/22/2010,2010,2010,7,2007-12-20 (2 years 5 months),Boeing 737-8HG (WL),Boeing,737-8HG (WL),International Scheduled Passenger,"Dubai Airport (DXB/OMDB), United Arab Emirates",Dubai International Airport (DXB) - Dubai - United Arab Emirates,25.2531745,55.3656728,United Arab Emirates,"Mangalore-Bajpe Airport (IXE/VOML), India","Mangalore International Airport IXE, Kenjar, Bajpe, Mangaluru, Karnataka 574142, India",12.9503012,74.8724964,India,India,Mangalore-Bajpe Airport (IXE) (India),Landing (LDG),Landing ,LDG,Fatalities: 152 / Occupants: 160,Fatalities: 6 / Occupants: 6,Fatalities: 158 / Occupants: 166,160,6,166,152,6,158,8,0,,160,Destroyed,Saturday 22 May 2010,VT-AXV,Air India Express,"Air India Express flight IX-811/812 is a daily round trip between Mangalore and Dubai. The outbound flight IX-811 was uneventful and landed at Dubai at 23:44 hours Local Time. The airplane was serviced and refuelled. The same flight crew operated the return leg, flight IX-812. The airplane taxied out for departure at 01:06 LT (02:36 IST). The take-off, climb and cruise were uneventful. There was no conversation between the two pilots for about 1 hour and 40 minutes because the Captain was asleep. The First Officer was making all the radio calls.The aircraft reported position at IGAMA at 05:33 hours IST and the First Officer was told to expect an ILS DME Arc approach to Mangalore. At about 130 miles from Mangalore, the First Officer requested descent clearance. This was, however, denied by the ATC Controller, who was using standard procedural control, to ensure safe separation with other air traffic. At 05:46 IST, the flight reported its position when it was at 80 DME as instructed by Mangalore Area Control. The aircraft was cleared to 7000 ft and commenced descent at 77 DME from Mangalore at 05:47 IST. The visibility reported was 6 km. Mangalore airport has a table top runway. As the AIP India states ""Aerodrome located on hilltop. Valleys 200ft to 250ft immediately beyond paved surface of Runway."" Owing to the surrounding terrain, Air India Express had made a special qualification requirement that only the PIC shall carry out the take off and landing. The Captain on the accident flight had made a total of 16 landings in the past at this airport and the First Officer had operated as a Co-pilot on 66 flights at this airport.While the aircraft had commenced descent, there was no recorded conversation regarding the mandatory preparation for descent and landing briefing as stipulated in the SOP. After the aircraft was at about 50 miles and descending out of FL 295, the conversation between the two pilots indicated that an incomplete approach briefing had been carried out.At about 25 nm from DME and descending through FL 184, the Mangalore Area Controller cleared the aircraft to continue descent to 2900 ft. At this stage, the First Officer requested, if they could proceed directly to Radial 338 and join the 10 DME Arc. Throughout the descent profile and DME Arc Approach for ILS 24, the aircraft was much higher than normally expected altitudes.The aircraft was handed over by the Mangalore Area Controller to ATC Tower at 05:52 IST. The Tower controller, thereafter, asked the aircraft to report having established on 10 DME Arc for ILS Runway 24.Considering that this flight was operating in WOCL (Window Of Circadian Low), by this time the First Officer had also shown signs of tiredness. This was indicated by the sounds of yawning heard on the CVR.On having reported 10 DME Arc, the ATC Tower had asked aircraft to report when established on ILS. It appears that the Captain had realised that the aircraft altitude was higher than normal and had selected Landing Gear 'DOWN' at an altitude of approximately 8,500 ft with speed brakes still deployed in Flight Detent position, so as to increase the rate of descent. As indicated by the DFDR, the aircraft continued to be high and did not follow the standard procedure of intercepting the ILS Glide Path at the correct intercept altitude. This incorrect procedure led to the aircraft being at almost twice the altitude as compared to a Standard ILS Approach.During approach, the CVR indicated that the Captain had selected Flaps 40 degrees and completed the Landing Check List. At 06:03 hours IST at about 2.5 DME, the Radio Altimeter had alerted an altitude of 2500 ft. This was immediately followed by the First Officer saying ""It is too high"" and ""Runway straight down"". In reply, the Captain had exclaimed ""Oh my god"". At this moment, the Captain had disconnected the Auto Pilot and simultaneously increased the rate of descent considerably to establish on the desired approach path. At this stage, the First Officer had queried ""Go around?""To this query from the First Officer, the Captain had called out ""Wrong loc .. ... localiser .. ... glide path"". The First Officer had given a second call to the Captain for ""Go around"" followed by ""Unstabilised"". However, the First Officer did not appear to take any action, to initiate a Go Around. Having acquired the runway visually and to execute a landing, it appears that the Captain had increased the rate of descent to almost 4000 ft per minute. Due to this, there were numerous warnings from EGPWS for 'SINK RATE' and 'PULL UP'. On their own, the pilots did not report having established on ILS Approach.Instead, the ATC Tower had queried the same. To this call, the Captain had forcefully prompted the First Officer to give a call of ""Affirmative"". The Tower controller gave landing clearance thereafter and also indicated ""Winds calm"".The aircraft was high on approach and touched down on the runway, much farther than normal. The aircraft had crossed the threshold at about 200 ft altitude with indicated speed in excess of 160 kt, as compared to 50 ft with target speed of 144 kt for the landing weight.Despite the EGPWS warnings and calls from the First Officer to go around, the Captain had persisted with the approach in unstabilised conditions. Short of touchdown, there was yet another (Third) call from the First Officer, ""Go around captain...We don't have runway left"". However, the Captain had continued with the landing and the final touchdown was about 5200 ft from the threshold of runway 24, leaving approximately 2800 ft of remaining paved surface.The Captain had selected Thrust Reversers soon after touchdown. Within 6 seconds of applying brakes, the Captain had initiated a 'Go Around', in contravention of Boeing SOP. The aircraft overshot the runway including the strip of 60 metres. After overshooting the runway and strip, the aircraft continued into the Runway End Safety Area (RESA) of 90 metres. Soon after which the right wing impacted the localiser antenna structure located further at 85 metres from the end of RESA. Thereafter, the aircraft hit the boundary fence and fell into a gorge."
